"site_id","year","quarter","kelp","no3","waves","NPGO","MEI","PDO"
108,1987,2,11110,12.78,2.501,0.38,1.87,1.07
109,1987,2,1169,12.78,3.171,0.38,1.87,1.07
110,1987,2,0,12.83,2.717,0.38,1.87,1.07
111,1987,2,36351,12.83,2.593,0.38,1.87,1.07
112,1987,2,12907,12.87,2.286,0.38,1.87,1.07
113,1987,2,64305,13.13,1.939,0.38,1.87,1.07
114,1987,2,0,12.97,2.279,0.38,1.87,1.07
115,1987,2,2032,12.66,2.803,0.38,1.87,1.07
116,1987,2,142573,12.3,3.138,0.38,1.87,1.07
117,1987,2,86677,12.29,3.06,0.38,1.87,1.07
118,1987,2,12849,12.5,2.822,0.38,1.87,1.07
119,1987,2,232160,13.43,2.954,0.38,1.87,1.07
120,1987,2,127834,13.43,2.969,0.38,1.87,1.07
121,1987,2,64207,13.74,2.94,0.38,1.87,1.07
122,1987,2,1095,13.61,1.877,0.38,1.87,1.07
123,1987,2,0,13.98,2.276,0.38,1.87,1.07
124,1987,2,54307,13.77,2.284,0.38,1.87,1.07
125,1987,2,0,13.87,1.759,0.38,1.87,1.07
126,1987,2,9917,14.05,2.429,0.38,1.87,1.07
127,1987,2,177565,14.05,2.215,0.38,1.87,1.07
128,1987,2,18799,14.62,2.168,0.38,1.87,1.07
129,1987,2,4007,14.45,2.324,0.38,1.87,1.07
130,1987,2,90785,14.69,2.421,0.38,1.87,1.07
131,1987,2,64408,14.72,2.691,0.38,1.87,1.07
132,1987,2,2713,12.84,2.933,0.38,1.87,1.07
133,1987,2,31140,12.48,3.226,0.38,1.87,1.07
134,1987,2,12847,12.44,2.691,0.38,1.87,1.07
135,1987,2,6328,11.93,3.242,0.38,1.87,1.07
136,1987,2,0,11.89,3.08,0.38,1.87,1.07
137,1987,2,0,11.94,3.231,0.38,1.87,1.07
138,1987,2,0,11.9,3.949,0.38,1.87,1.07
139,1987,2,2020,11.66,2.672,0.38,1.87,1.07
140,1987,2,33807,11.66,2.406,0.38,1.87,1.07
141,1987,2,96622,11.89,2.76,0.38,1.87,1.07
142,1987,2,107497,11.89,2.573,0.38,1.87,1.07
143,1987,2,2597,11.88,2.739,0.38,1.87,1.07
144,1987,2,15802,11.88,2.432,0.38,1.87,1.07
145,1987,2,32521,11.94,2.495,0.38,1.87,1.07
146,1987,2,149598,12.53,2.476,0.38,1.87,1.07
147,1987,2,204171,12.53,2.55,0.38,1.87,1.07
148,1987,2,192747,12.53,3.008,0.38,1.87,1.07
149,1987,2,716,12.53,2.681,0.38,1.87,1.07
150,1987,2,5929,12.53,3.093,0.38,1.87,1.07
151,1987,2,370,12.53,2.758,0.38,1.87,1.07
152,1987,2,246,13.38,2.638,0.38,1.87,1.07
153,1987,2,2881,13.55,2.58,0.38,1.87,1.07
154,1987,2,19017,13.4,2.441,0.38,1.87,1.07
155,1987,2,332,13.4,2.671,0.38,1.87,1.07
156,1987,2,2220,13.44,3.175,0.38,1.87,1.07
157,1987,2,438,13.25,2.81,0.38,1.87,1.07
158,1987,2,353,12.93,3.153,0.38,1.87,1.07
159,1987,2,630,11.98,2.635,0.38,1.87,1.07
160,1987,2,2457,11.38,2.429,0.38,1.87,1.07
161,1987,2,0,11.38,3.351,0.38,1.87,1.07
162,1987,2,483,11.42,3.501,0.38,1.87,1.07
163,1987,2,9346,11.39,1.974,0.38,1.87,1.07
164,1987,2,140615,11.46,2.25,0.38,1.87,1.07
165,1987,2,130917,11.46,2.66,0.38,1.87,1.07
166,1987,2,134542,11.46,1.902,0.38,1.87,1.07
167,1987,2,155809,10.94,2.287,0.38,1.87,1.07
168,1987,2,192182,10.87,2.05,0.38,1.87,1.07
169,1987,2,567197,11.49,2.159,0.38,1.87,1.07
170,1987,2,583857,11.44,1.897,0.38,1.87,1.07
171,1987,2,542377,11.44,2.977,0.38,1.87,1.07
172,1987,2,655388,11.64,2.231,0.38,1.87,1.07
173,1987,2,43066,10.23,2.3,0.38,1.87,1.07
174,1987,2,149600,9.9,1.901,0.38,1.87,1.07
175,1987,2,228408,10.32,1.625,0.38,1.87,1.07
176,1987,2,71925,10.19,1.853,0.38,1.87,1.07
177,1987,2,18213,10.21,1.912,0.38,1.87,1.07
178,1987,2,229560,10.21,1.877,0.38,1.87,1.07
179,1987,2,409166,9.72,2.125,0.38,1.87,1.07
180,1987,2,160550,9.4,1.906,0.38,1.87,1.07
181,1987,2,296897,9.4,2.194,0.38,1.87,1.07
182,1987,2,319297,9.4,2.072,0.38,1.87,1.07
183,1987,2,0,9.46,2.251,0.38,1.87,1.07
184,1987,2,2385,9.37,2.447,0.38,1.87,1.07
185,1987,2,39666,9.15,2.542,0.38,1.87,1.07
186,1987,2,175045,9.15,2.069,0.38,1.87,1.07
187,1987,2,3992,9.07,2.614,0.38,1.87,1.07
188,1987,2,76554,9.63,2.53,0.38,1.87,1.07
189,1987,2,478949,9.55,2.888,0.38,1.87,1.07
190,1987,2,234695,9.57,2.152,0.38,1.87,1.07
191,1987,2,341139,9.55,2.487,0.38,1.87,1.07
192,1987,2,237430,9.54,2.27,0.38,1.87,1.07
193,1987,2,73972,9.67,2.444,0.38,1.87,1.07
194,1987,2,370796,9.59,2.293,0.38,1.87,1.07
195,1987,2,569137,9.58,2.696,0.38,1.87,1.07
196,1987,2,285346,9.58,2.595,0.38,1.87,1.07
197,1987,2,458173,9.41,2.369,0.38,1.87,1.07
198,1987,2,717729,9.45,2.416,0.38,1.87,1.07
199,1987,2,318814,9.49,2.679,0.38,1.87,1.07
200,1987,2,332620,9.67,2.675,0.38,1.87,1.07
201,1987,2,723151,9.82,2.33,0.38,1.87,1.07
202,1987,2,452188,9.94,2.425,0.38,1.87,1.07
203,1987,2,270296,9.82,1.956,0.38,1.87,1.07
204,1987,2,768678,9.82,2.128,0.38,1.87,1.07
205,1987,2,403596,9.82,2.208,0.38,1.87,1.07
206,1987,2,256688,9.82,2.388,0.38,1.87,1.07
207,1987,2,241096,10.13,2.162,0.38,1.87,1.07
208,1987,2,1208196,10.04,2.022,0.38,1.87,1.07
209,1987,2,1049002,10.3,1.766,0.38,1.87,1.07
210,1987,2,24571,10.59,2.095,0.38,1.87,1.07
211,1987,2,0,10.06,2.321,0.38,1.87,1.07
212,1987,2,3237,10.06,3.128,0.38,1.87,1.07
213,1987,2,18340,10.16,3.434,0.38,1.87,1.07
214,1987,2,47349,10.22,2.29,0.38,1.87,1.07
215,1987,2,0,10.22,3.017,0.38,1.87,1.07
216,1987,2,612,9.15,2.294,0.38,1.87,1.07
217,1987,2,0,9.19,2.119,0.38,1.87,1.07
218,1987,2,229206,9.93,2.015,0.38,1.87,1.07
219,1987,2,190835.5,10.68,2.565,0.38,1.87,1.07
220,1987,2,110250.5,10.68,1.757,0.38,1.87,1.07
221,1987,2,922,10.68,1.757,0.38,1.87,1.07
222,1987,2,373693,10.79,1.463,0.38,1.87,1.07
223,1987,2,84776,10.79,1.85,0.38,1.87,1.07
224,1987,2,45635,10.79,1.75,0.38,1.87,1.07
225,1987,2,0,7.51,2.817,0.38,1.87,1.07
226,1987,2,1720,7.62,2.455,0.38,1.87,1.07
227,1987,2,0,7.02,1.702,0.38,1.87,1.07
228,1987,2,0,7.21,1.75,0.38,1.87,1.07
229,1987,2,1350,7.36,1.716,0.38,1.87,1.07
230,1987,2,0,7.36,1.471,0.38,1.87,1.07
231,1987,2,1830,7.4,1.709,0.38,1.87,1.07
232,1987,2,12261,6.93,1.766,0.38,1.87,1.07
233,1987,2,0,6.86,2.105,0.38,1.87,1.07
234,1987,2,6130,6.81,2.078,0.38,1.87,1.07
235,1987,2,66458,6.81,2.102,0.38,1.87,1.07
236,1987,2,705889,6.56,2.079,0.38,1.87,1.07
237,1987,2,56756,6.44,2.371,0.38,1.87,1.07
238,1987,2,601988,6.41,2.656,0.38,1.87,1.07
239,1987,2,0,6.32,3.312,0.38,1.87,1.07
240,1987,2,5065,6.32,2.382,0.38,1.87,1.07
241,1987,2,8275,6.05,2.388,0.38,1.87,1.07
242,1987,2,0,5.78,3.228,0.38,1.87,1.07
243,1987,2,47717,5.68,1.298,0.38,1.87,1.07
244,1987,2,83883,5.63,1.29,0.38,1.87,1.07
245,1987,2,175569,5.69,1.098,0.38,1.87,1.07
246,1987,2,114647,5.57,1.025,0.38,1.87,1.07
247,1987,2,103039,5.46,1.106,0.38,1.87,1.07
248,1987,2,73788,5.3,1.375,0.38,1.87,1.07
249,1987,2,92068,5.35,1.355,0.38,1.87,1.07
250,1987,2,47465,5.02,1.167,0.38,1.87,1.07
251,1987,2,32460,4.85,1.454,0.38,1.87,1.07
252,1987,2,3632,4.5,1.846,0.38,1.87,1.07
253,1987,2,138466,4.5,1.656,0.38,1.87,1.07
254,1987,2,103648,4.46,1.545,0.38,1.87,1.07
255,1987,2,3829,4.46,1.486,0.38,1.87,1.07
256,1987,2,22400,4.14,0.865,0.38,1.87,1.07
257,1987,2,38085,4.15,0.989,0.38,1.87,1.07
258,1987,2,16606,4.04,1.135,0.38,1.87,1.07
259,1987,2,3509,4.06,1.049,0.38,1.87,1.07
260,1987,2,1475,3.9,1.465,0.38,1.87,1.07
261,1987,2,0,3.71,1.686,0.38,1.87,1.07
262,1987,2,9375,2.64,0.825,0.38,1.87,1.07
263,1987,2,1555,3.02,0.799,0.38,1.87,1.07
264,1987,2,2730,3.02,0.888,0.38,1.87,1.07
265,1987,2,41134,3.03,0.912,0.38,1.87,1.07
266,1987,2,62655,3.35,0.976,0.38,1.87,1.07
267,1987,2,39098,3.05,0.951,0.38,1.87,1.07
268,1987,2,23297,2.95,0.94,0.38,1.87,1.07
269,1987,2,56422,2.94,0.904,0.38,1.87,1.07
270,1987,2,1095,2.88,0.876,0.38,1.87,1.07
271,1987,2,770,3.03,0.813,0.38,1.87,1.07
272,1987,2,14481,2.12,1.084,0.38,1.87,1.07
273,1987,2,14602,2.21,1.173,0.38,1.87,1.07
274,1987,2,497331,2.23,1.239,0.38,1.87,1.07
275,1987,2,255444,2.19,1.102,0.38,1.87,1.07
276,1987,2,3338,2.17,1.149,0.38,1.87,1.07
277,1987,2,15882,2.28,0.96,0.38,1.87,1.07
278,1987,2,227131,2.44,0.99,0.38,1.87,1.07
279,1987,2,426615,2.24,1.142,0.38,1.87,1.07
280,1987,2,86335,2.24,1.085,0.38,1.87,1.07
281,1987,2,36856,2.2,1.258,0.38,1.87,1.07
282,1987,2,65783,2.2,1.083,0.38,1.87,1.07
283,1987,2,470082,2.19,1.004,0.38,1.87,1.07
284,1987,2,364853,2.39,0.917,0.38,1.87,1.07
285,1987,2,18296,2.25,0.854,0.38,1.87,1.07
286,1987,2,10425,2.25,0.646,0.38,1.87,1.07
287,1987,2,66831,2.16,0.767,0.38,1.87,1.07
288,1987,2,31371,2.06,0.76,0.38,1.87,1.07
289,1987,2,4711,1.77,0.893,0.38,1.87,1.07
290,1987,2,4971,1.66,0.968,0.38,1.87,1.07
291,1987,2,7412,1.64,0.992,0.38,1.87,1.07
292,1987,2,80959,1.58,1.015,0.38,1.87,1.07
293,1987,2,41714,1.55,0.915,0.38,1.87,1.07
294,1987,2,47825,1.49,0.489,0.38,1.87,1.07
295,1987,2,31631,1.52,0.757,0.38,1.87,1.07
296,1987,2,72838,1.6,0.98,0.38,1.87,1.07
297,1987,2,200177,1.6,0.888,0.38,1.87,1.07
298,1987,2,0,1.57,1.12,0.38,1.87,1.07
299,1987,2,300439,1.34,1.034,0.38,1.87,1.07
300,1987,2,45785,1.29,1.024,0.38,1.87,1.07
301,1987,2,34512,1.29,1.011,0.38,1.87,1.07
302,1987,2,241714,0.44,1.073,0.38,1.87,1.07
303,1987,2,276040,0.44,1.167,0.38,1.87,1.07
304,1987,2,258143,0.33,1.286,0.38,1.87,1.07
305,1987,2,299453,0.33,1.352,0.38,1.87,1.07
306,1987,2,589263,0.33,1.226,0.38,1.87,1.07
307,1987,2,526093,0.33,0.996,0.38,1.87,1.07
308,1987,2,1209670,0.31,1.175,0.38,1.87,1.07
309,1987,2,131612,0.36,1.078,0.38,1.87,1.07
310,1987,2,299926,0.36,1.094,0.38,1.87,1.07
311,1987,2,171979,0.36,0.984,0.38,1.87,1.07
312,1987,2,67173,0.47,1.002,0.38,1.87,1.07
313,1987,2,233768,0.52,1.025,0.38,1.87,1.07
314,1987,2,195999,0.52,1.01,0.38,1.87,1.07
315,1987,2,178896,0.53,1.067,0.38,1.87,1.07
316,1987,2,240353,0.54,0.638,0.38,1.87,1.07
317,1987,2,33033,0.65,0.578,0.38,1.87,1.07
318,1987,2,153420,0.7,0.548,0.38,1.87,1.07
319,1987,2,96367,0.71,0.589,0.38,1.87,1.07
320,1987,2,93256,0.71,0.564,0.38,1.87,1.07
321,1987,2,174505,0.68,0.72,0.38,1.87,1.07
322,1987,2,218625,0.26,1.451,0.38,1.87,1.07
323,1987,2,146665,0.23,1.359,0.38,1.87,1.07
324,1987,2,301167,0.22,1.544,0.38,1.87,1.07
325,1987,2,660661,0.27,1.651,0.38,1.87,1.07
326,1987,2,156907,0.22,1.231,0.38,1.87,1.07
327,1987,2,54017,0.22,1.451,0.38,1.87,1.07
328,1987,2,5230,0.21,1.518,0.38,1.87,1.07
329,1987,2,36506,0.21,0.972,0.38,1.87,1.07
330,1987,2,59551,0.19,1.307,0.38,1.87,1.07
331,1987,2,68239,0.19,0.912,0.38,1.87,1.07
332,1987,2,52095,0.19,0.586,0.38,1.87,1.07
333,1987,2,80115,0.19,0.808,0.38,1.87,1.07
334,1987,2,20955,0.21,0.861,0.38,1.87,1.07
335,1987,2,204898,0.18,1.027,0.38,1.87,1.07
336,1987,2,98697,0.21,1.077,0.38,1.87,1.07
337,1987,2,133014,0.21,1.237,0.38,1.87,1.07
338,1987,2,160014,0.21,1.263,0.38,1.87,1.07
339,1987,2,77218,0.22,1.279,0.38,1.87,1.07
340,1987,2,24675,0.21,1.256,0.38,1.87,1.07
341,1987,2,195924,0.21,1.243,0.38,1.87,1.07
342,1987,2,247101,0.22,1.123,0.38,1.87,1.07
343,1987,2,88492,0.22,1.135,0.38,1.87,1.07
344,1987,2,349936,0.2,1.445,0.38,1.87,1.07
345,1987,2,6185,0.11,0.785,0.38,1.87,1.07
346,1987,2,16770,0.1,0.841,0.38,1.87,1.07
347,1987,2,16240,0.1,1.02,0.38,1.87,1.07
348,1987,2,6765,0.1,0.92,0.38,1.87,1.07
349,1987,2,42501,0.1,0.928,0.38,1.87,1.07
350,1987,2,47510,0.1,1.07,0.38,1.87,1.07
351,1987,2,6349,0.1,1.247,0.38,1.87,1.07
352,1987,2,26698,0.12,1.248,0.38,1.87,1.07
353,1987,2,31957,0.09,2.352,0.38,1.87,1.07
354,1987,2,237325,0.09,1.752,0.38,1.87,1.07
355,1987,2,255783,0.09,1.945,0.38,1.87,1.07
356,1987,2,93383,0.09,2.345,0.38,1.87,1.07
357,1987,2,67898,0.18,1.8,0.38,1.87,1.07
358,1987,2,842520,0.17,1.882,0.38,1.87,1.07
359,1987,2,713063,0.18,1.731,0.38,1.87,1.07
360,1987,2,516692,0.17,1.954,0.38,1.87,1.07
361,1987,2,589034,0.19,2.009,0.38,1.87,1.07
1,1987,3,1046,4.07,1.655,0.31,1.53,1.62
2,1987,3,15745,4.25,2.169,0.31,1.53,1.62
3,1987,3,140922,4.12,1.667,0.31,1.53,1.62
4,1987,3,66207,4.15,1.603,0.31,1.53,1.62
5,1987,3,29764,4.47,1.595,0.31,1.53,1.62
6,1987,3,772161,4.65,1.544,0.31,1.53,1.62
7,1987,3,322384,4.62,1.306,0.31,1.53,1.62
8,1987,3,418975,4.59,1.352,0.31,1.53,1.62
9,1987,3,85432,4.55,1.282,0.31,1.53,1.62
10,1987,3,205519,4.6,1.173,0.31,1.53,1.62
11,1987,3,79883,4.56,1.021,0.31,1.53,1.62
12,1987,3,71330,4.53,1.148,0.31,1.53,1.62
13,1987,3,116655,4.87,1.059,0.31,1.53,1.62
14,1987,3,323049,4.78,1.203,0.31,1.53,1.62
15,1987,3,266217,4.7,0.879,0.31,1.53,1.62
16,1987,3,66812,4.61,1.095,0.31,1.53,1.62
17,1987,3,422462,4.61,0.954,0.31,1.53,1.62
18,1987,3,109505,4.68,0.861,0.31,1.53,1.62
19,1987,3,156525,4.7,0.809,0.31,1.53,1.62
20,1987,3,77105,4.2,0.815,0.31,1.53,1.62
21,1987,3,72904,4.27,0.832,0.31,1.53,1.62
22,1987,3,13933,4.83,0.612,0.31,1.53,1.62
23,1987,3,35498,4.57,0.96,0.31,1.53,1.62
24,1987,3,97004,4.57,0.908,0.31,1.53,1.62
25,1987,3,135931,4.57,1.54,0.31,1.53,1.62
26,1987,3,186796,4.84,1.349,0.31,1.53,1.62
27,1987,3,699758,4.84,1.823,0.31,1.53,1.62
28,1987,3,594600,4.97,2.369,0.31,1.53,1.62
29,1987,3,297930,4.69,2.757,0.31,1.53,1.62
30,1987,3,309412,4.67,2.294,0.31,1.53,1.62
31,1987,3,1067699,4.82,2.846,0.31,1.53,1.62
32,1987,3,112834,4.83,2.888,0.31,1.53,1.62
33,1987,3,325587,4.7,2.929,0.31,1.53,1.62
34,1987,3,694978,4.74,2.765,0.31,1.53,1.62
35,1987,3,1332411,4.74,2.338,0.31,1.53,1.62
36,1987,3,1881431,5.99,1.509,0.31,1.53,1.62
37,1987,3,1586858,5.99,2.161,0.31,1.53,1.62
38,1987,3,1647440,5.99,1.687,0.31,1.53,1.62
39,1987,3,1288755,6.34,1.074,0.31,1.53,1.62
40,1987,3,782498,7.13,1.098,0.31,1.53,1.62
41,1987,3,1134388,7.3,1.513,0.31,1.53,1.62
42,1987,3,1825209,7.3,1.435,0.31,1.53,1.62
43,1987,3,1545738,7.3,1.862,0.31,1.53,1.62
44,1987,3,103317,7.3,1.278,0.31,1.53,1.62
45,1987,3,126551,7.89,1.207,0.31,1.53,1.62
46,1987,3,346312,7.87,1.767,0.31,1.53,1.62
47,1987,3,229740,6.82,2.595,0.31,1.53,1.62
48,1987,3,1535733,6.82,2.475,0.31,1.53,1.62
49,1987,3,1212414,6.77,1.575,0.31,1.53,1.62
50,1987,3,740823,7.86,1.524,0.31,1.53,1.62
51,1987,3,454107,7.86,2.629,0.31,1.53,1.62
52,1987,3,459501,7.72,2.613,0.31,1.53,1.62
53,1987,3,540427,7.16,2.822,0.31,1.53,1.62
54,1987,3,797662,8.26,2.221,0.31,1.53,1.62
55,1987,3,1033001,8.09,1.751,0.31,1.53,1.62
56,1987,3,220603,8.09,2.57,0.31,1.53,1.62
57,1987,3,1012533,8.02,2.763,0.31,1.53,1.62
58,1987,3,777407,8.18,2.152,0.31,1.53,1.62
59,1987,3,1111806,8.18,2.447,0.31,1.53,1.62
60,1987,3,836685,8.18,2.571,0.31,1.53,1.62
61,1987,3,15309,8.07,2.706,0.31,1.53,1.62
62,1987,3,238231,8,2.362,0.31,1.53,1.62
63,1987,3,260604,8,2.681,0.31,1.53,1.62
64,1987,3,1317010,8,2.078,0.31,1.53,1.62
65,1987,3,55943,7.04,2.47,0.31,1.53,1.62
66,1987,3,271548,8.14,2.684,0.31,1.53,1.62
67,1987,3,114209,7.97,2.352,0.31,1.53,1.62
68,1987,3,49451,7.97,2.5,0.31,1.53,1.62
69,1987,3,189231,7.66,3.033,0.31,1.53,1.62
70,1987,3,700074,7.81,2.545,0.31,1.53,1.62
71,1987,3,1319908,8.37,2.349,0.31,1.53,1.62
72,1987,3,406806,8.37,2.454,0.31,1.53,1.62
73,1987,3,717609,8.21,3.014,0.31,1.53,1.62
74,1987,3,760,7.4,2.776,0.31,1.53,1.62
75,1987,3,61522,6.9,2.891,0.31,1.53,1.62
76,1987,3,1216921,7.58,2.09,0.31,1.53,1.62
77,1987,3,1255128,7.02,2.074,0.31,1.53,1.62
78,1987,3,3039539,7.13,3.001,0.31,1.53,1.62
79,1987,3,5258437,7.02,2.828,0.31,1.53,1.62
80,1987,3,2835450,7.19,2.697,0.31,1.53,1.62
81,1987,3,622696,7.09,2.14,0.31,1.53,1.62
82,1987,3,718267,7.3,2.097,0.31,1.53,1.62
83,1987,3,713864,7.25,2.022,0.31,1.53,1.62
84,1987,3,440090,7.02,1.409,0.31,1.53,1.62
85,1987,3,765320,7.19,1.227,0.31,1.53,1.62
86,1987,3,835339,7.19,1.245,0.31,1.53,1.62
87,1987,3,2092976,6.97,1.214,0.31,1.53,1.62
88,1987,3,375622,7.35,1.258,0.31,1.53,1.62
89,1987,3,790774,7.37,1.352,0.31,1.53,1.62
90,1987,3,260802,7.39,1.39,0.31,1.53,1.62
91,1987,3,916576,7.39,1.305,0.31,1.53,1.62
92,1987,3,1160127,7.39,1.23,0.31,1.53,1.62
93,1987,3,765160,7.14,1.003,0.31,1.53,1.62
94,1987,3,1210605,7.14,1.219,0.31,1.53,1.62
95,1987,3,331526,7.14,1.236,0.31,1.53,1.62
96,1987,3,198907,7.14,1.455,0.31,1.53,1.62
97,1987,3,101103,7.12,1.503,0.31,1.53,1.62
98,1987,3,347133,6.63,1.431,0.31,1.53,1.62
99,1987,3,338921,6.63,1.234,0.31,1.53,1.62
100,1987,3,234572,6.63,1.235,0.31,1.53,1.62
101,1987,3,531271,6.62,1.739,0.31,1.53,1.62
102,1987,3,486026,6.82,1.605,0.31,1.53,1.62
103,1987,3,529973,6.85,1.64,0.31,1.53,1.62
104,1987,3,531927,6.4,1.743,0.31,1.53,1.62
105,1987,3,1212156,6.4,1.77,0.31,1.53,1.62
106,1987,3,774255,6.74,1.851,0.31,1.53,1.62
107,1987,3,529207,6.8,1.667,0.31,1.53,1.62
108,1987,3,750986,6.8,1.767,0.31,1.53,1.62
109,1987,3,490194,6.8,2.057,0.31,1.53,1.62
110,1987,3,129392,6.79,2.072,0.31,1.53,1.62
111,1987,3,870807,6.79,1.834,0.31,1.53,1.62
112,1987,3,1122159,6.83,1.731,0.31,1.53,1.62
113,1987,3,897736,6.66,1.286,0.31,1.53,1.62
114,1987,3,206985,6.72,1.41,0.31,1.53,1.62
115,1987,3,368648,6.7,1.857,0.31,1.53,1.62
116,1987,3,1161690,6.04,2.28,0.31,1.53,1.62
117,1987,3,915781,6.05,2.229,0.31,1.53,1.62
118,1987,3,361489,6.02,2.209,0.31,1.53,1.62
119,1987,3,1569598,5.96,1.864,0.31,1.53,1.62
120,1987,3,1985986,5.96,1.715,0.31,1.53,1.62
121,1987,3,421943,7.28,2.153,0.31,1.53,1.62
122,1987,3,151601,7.34,1.352,0.31,1.53,1.62
123,1987,3,117799,7.81,1.416,0.31,1.53,1.62
124,1987,3,285230,7.8,1.498,0.31,1.53,1.62
125,1987,3,1186,7.77,1.197,0.31,1.53,1.62
126,1987,3,306013,7.8,1.565,0.31,1.53,1.62
127,1987,3,810189,7.8,1.518,0.31,1.53,1.62
128,1987,3,356215,7.18,1.575,0.31,1.53,1.62
129,1987,3,340075,6.72,1.662,0.31,1.53,1.62
130,1987,3,756693,7.76,1.8,0.31,1.53,1.62
131,1987,3,927178,7.76,1.923,0.31,1.53,1.62
132,1987,3,442386,7.18,2.103,0.31,1.53,1.62
133,1987,3,329760,7.43,2.238,0.31,1.53,1.62
134,1987,3,512923,7.43,2.092,0.31,1.53,1.62
135,1987,3,298618,6.96,2.557,0.31,1.53,1.62
136,1987,3,11919,6.97,2.131,0.31,1.53,1.62
137,1987,3,44205,6.96,2.422,0.31,1.53,1.62
138,1987,3,10457,6.96,2.82,0.31,1.53,1.62
139,1987,3,44220,6.82,1.943,0.31,1.53,1.62
140,1987,3,421811,6.83,1.84,0.31,1.53,1.62
141,1987,3,628098,6.99,2.031,0.31,1.53,1.62
142,1987,3,674884,6.99,1.788,0.31,1.53,1.62
143,1987,3,69381,7.02,1.715,0.31,1.53,1.62
144,1987,3,196423,7.02,1.67,0.31,1.53,1.62
145,1987,3,471484,6.69,1.791,0.31,1.53,1.62
146,1987,3,856827,6.72,1.699,0.31,1.53,1.62
147,1987,3,1227349,6.72,1.766,0.31,1.53,1.62
148,1987,3,1385179,6.72,2.12,0.31,1.53,1.62
149,1987,3,87761,6.72,1.703,0.31,1.53,1.62
150,1987,3,404501,6.72,2.124,0.31,1.53,1.62
151,1987,3,76050,6.72,1.77,0.31,1.53,1.62
152,1987,3,17636,7.56,1.864,0.31,1.53,1.62
153,1987,3,74362,7.36,1.824,0.31,1.53,1.62
154,1987,3,307628,7.54,1.696,0.31,1.53,1.62
155,1987,3,53998,7.54,1.857,0.31,1.53,1.62
156,1987,3,32891,7.22,2.459,0.31,1.53,1.62
157,1987,3,11477,6.24,2.237,0.31,1.53,1.62
158,1987,3,38924,6.05,2.516,0.31,1.53,1.62
159,1987,3,11188,5.9,2.123,0.31,1.53,1.62
160,1987,3,10050,5.9,1.947,0.31,1.53,1.62
161,1987,3,28991,5.9,2.11,0.31,1.53,1.62
162,1987,3,68002,6.09,2.498,0.31,1.53,1.62
163,1987,3,147276,5.32,1.473,0.31,1.53,1.62
164,1987,3,568439,5.1,1.477,0.31,1.53,1.62
165,1987,3,783592,5.1,1.743,0.31,1.53,1.62
166,1987,3,579920,5.1,1.42,0.31,1.53,1.62
167,1987,3,914428,5.06,1.81,0.31,1.53,1.62
168,1987,3,1266622,5.15,1.662,0.31,1.53,1.62
169,1987,3,2499002,5.33,1.609,0.31,1.53,1.62
170,1987,3,2416883,5.23,1.359,0.31,1.53,1.62
171,1987,3,2292184,5.23,1.703,0.31,1.53,1.62
172,1987,3,2800082,5.8,1.489,0.31,1.53,1.62
173,1987,3,337866,4.98,1.476,0.31,1.53,1.62
174,1987,3,491512,4.98,1.29,0.31,1.53,1.62
175,1987,3,413301,5.35,1.063,0.31,1.53,1.62
176,1987,3,267476,5.55,1.089,0.31,1.53,1.62
177,1987,3,62605,5.79,1.183,0.31,1.53,1.62
178,1987,3,843193,5.79,1.364,0.31,1.53,1.62
179,1987,3,1312698,5.79,1.429,0.31,1.53,1.62
180,1987,3,790866,5.32,1.376,0.31,1.53,1.62
181,1987,3,1400780,5.32,1.448,0.31,1.53,1.62
182,1987,3,1313566,5.32,1.478,0.31,1.53,1.62
183,1987,3,32291,5.74,1.507,0.31,1.53,1.62
184,1987,3,156269,5.11,1.596,0.31,1.53,1.62
185,1987,3,748804,4.99,1.706,0.31,1.53,1.62
186,1987,3,1441813,4.99,1.479,0.31,1.53,1.62
187,1987,3,159963,4.38,1.835,0.31,1.53,1.62
188,1987,3,1111015,4.68,1.746,0.31,1.53,1.62
189,1987,3,1820271,4.32,1.95,0.31,1.53,1.62
190,1987,3,1149022,4.26,1.601,0.31,1.53,1.62
191,1987,3,1304310,4.26,1.73,0.31,1.53,1.62
192,1987,3,1006702,4.36,1.571,0.31,1.53,1.62
193,1987,3,682177,3.86,1.75,0.31,1.53,1.62
194,1987,3,1387807,4,1.721,0.31,1.53,1.62
195,1987,3,1750657,4.65,1.82,0.31,1.53,1.62
196,1987,3,1314723,4.89,1.779,0.31,1.53,1.62
197,1987,3,1724228,4.86,1.775,0.31,1.53,1.62
198,1987,3,2272869,4.86,1.676,0.31,1.53,1.62
199,1987,3,1334876,4.86,1.806,0.31,1.53,1.62
200,1987,3,1489441,4.86,1.705,0.31,1.53,1.62
201,1987,3,1918302,5.1,1.678,0.31,1.53,1.62
202,1987,3,1903821,5.23,1.702,0.31,1.53,1.62
203,1987,3,386361,5.74,1.429,0.31,1.53,1.62
204,1987,3,800546,5.74,1.306,0.31,1.53,1.62
205,1987,3,337901,5.74,1.253,0.31,1.53,1.62
206,1987,3,267955,5.74,1.445,0.31,1.53,1.62
207,1987,3,165934,5.69,1.389,0.31,1.53,1.62
208,1987,3,1131385,5.69,1.437,0.31,1.53,1.62
209,1987,3,1153738,6.01,1.307,0.31,1.53,1.62
210,1987,3,30604,6.12,1.34,0.31,1.53,1.62
