"site_id","year","quarter","kelp","no3","waves","NPGO","MEI","PDO","mean_surf_temp"
47,1987,2,0,11.22,3.521,0.38,1.87,1.07,16.6222222222222
48,1987,2,22597,11.22,3.128,0.38,1.87,1.07,16.6222222222222
49,1987,2,71034,10.86,2.119,0.38,1.87,1.07,16.6222222222222
50,1987,2,101005.5,12.56,2.218,0.38,1.87,1.07,16.6222222222222
51,1987,2,2394,12.56,3.23,0.38,1.87,1.07,16.6222222222222
52,1987,2,15814,10.59,3.964,0.38,1.87,1.07,16.6222222222222
53,1987,2,39099,10.59,3.394,0.38,1.87,1.07,16.6222222222222
54,1987,2,38980,12.15,2.781,0.38,1.87,1.07,16.6222222222222
55,1987,2,0,12.15,2.529,0.38,1.87,1.07,16.6222222222222
56,1987,2,1386,12.15,3.353,0.38,1.87,1.07,16.6222222222222
57,1987,2,1353,12.02,3.19,0.38,1.87,1.07,16.6222222222222
58,1987,2,3972,11.78,2.95,0.38,1.87,1.07,16.6222222222222
59,1987,2,2662,11.78,3.144,0.38,1.87,1.07,16.6222222222222
60,1987,2,25021,11.78,3.229,0.38,1.87,1.07,16.6222222222222
61,1987,2,0,11.62,3.555,0.38,1.87,1.07,16.6222222222222
62,1987,2,4100,11.41,3.023,0.38,1.87,1.07,16.6222222222222
63,1987,2,0,11.41,3.527,0.38,1.87,1.07,16.6222222222222
64,1987,2,107590,11.41,2.762,0.38,1.87,1.07,16.6222222222222
65,1987,2,307,7.84,3.298,0.38,1.87,1.07,16.6222222222222
66,1987,2,1813,13.2,3.316,0.38,1.87,1.07,16.6222222222222
67,1987,2,0,9.15,2.921,0.38,1.87,1.07,16.6222222222222
68,1987,2,0,9.15,3.198,0.38,1.87,1.07,16.6222222222222
69,1987,2,305,8.11,3.607,0.38,1.87,1.07,16.6222222222222
70,1987,2,24141,8.74,3.284,0.38,1.87,1.07,16.6222222222222
71,1987,2,68097,10.75,2.87,0.38,1.87,1.07,16.6222222222222
72,1987,2,8753,10.75,2.858,0.38,1.87,1.07,16.6222222222222
73,1987,2,46073,10.8,3.4,0.38,1.87,1.07,16.6222222222222
74,1987,2,0,10.5,3.546,0.38,1.87,1.07,16.6222222222222
75,1987,2,0,10.26,4.001,0.38,1.87,1.07,16.6222222222222
76,1987,2,26812,10.36,3.064,0.38,1.87,1.07,16.6222222222222
77,1987,2,214390,10.46,2.878,0.38,1.87,1.07,16.6222222222222
78,1987,2,99366,10.5,4.645,0.38,1.87,1.07,16.6222222222222
79,1987,2,577597,11.31,4.793,0.38,1.87,1.07,16.6222222222222
80,1987,2,610244,11.33,3.47,0.38,1.87,1.07,16.6222222222222
81,1987,2,119885,11.33,2.961,0.38,1.87,1.07,16.6222222222222
82,1987,2,79350,13.8,3.189,0.38,1.87,1.07,16.6222222222222
83,1987,2,47247,13.8,3.023,0.38,1.87,1.07,16.6222222222222
84,1987,2,75113,13.15,1.871,0.38,1.87,1.07,16.6222222222222
85,1987,2,251802,13.92,1.711,0.38,1.87,1.07,16.6222222222222
86,1987,2,136549,13.92,1.774,0.38,1.87,1.07,16.6222222222222
87,1987,2,572426,13.93,1.663,0.38,1.87,1.07,16.6222222222222
88,1987,2,142729,14.98,1.782,0.38,1.87,1.07,16.6222222222222
89,1987,2,152889,14.94,1.932,0.38,1.87,1.07,16.6222222222222
90,1987,2,26402,14.96,2.019,0.38,1.87,1.07,16.6222222222222
91,1987,2,487441,14.96,1.902,0.38,1.87,1.07,16.6222222222222
92,1987,2,223045,14.96,1.696,0.38,1.87,1.07,16.6222222222222
93,1987,2,140922,14.78,1.366,0.38,1.87,1.07,16.6222222222222
94,1987,2,97151,14.78,1.719,0.38,1.87,1.07,16.6222222222222
95,1987,2,40338,14.78,1.664,0.38,1.87,1.07,16.6222222222222
96,1987,2,6470,14.78,1.956,0.38,1.87,1.07,16.6222222222222
97,1987,2,291,14.77,2.373,0.38,1.87,1.07,16.6222222222222
98,1987,2,10646,13.67,2.166,0.38,1.87,1.07,16.6222222222222
99,1987,2,25335,13.64,1.806,0.38,1.87,1.07,16.6222222222222
100,1987,2,73763,13.64,1.935,0.38,1.87,1.07,16.6222222222222
101,1987,2,48068,13.59,2.507,0.38,1.87,1.07,16.6222222222222
102,1987,2,4224,13.67,2.267,0.38,1.87,1.07,16.6222222222222
103,1987,2,3413,13.48,2.445,0.38,1.87,1.07,16.6222222222222
104,1987,2,5332,11.99,2.889,0.38,1.87,1.07,16.6222222222222
105,1987,2,14732,11.99,2.518,0.38,1.87,1.07,16.6222222222222
106,1987,2,11195,12.78,2.815,0.38,1.87,1.07,16.6222222222222
107,1987,2,11094,12.78,2.231,0.38,1.87,1.07,16.6222222222222
108,1987,2,11110,12.78,2.501,0.38,1.87,1.07,16.6222222222222
109,1987,2,1169,12.78,3.171,0.38,1.87,1.07,16.6222222222222
110,1987,2,0,12.83,2.717,0.38,1.87,1.07,16.6222222222222
111,1987,2,36351,12.83,2.593,0.38,1.87,1.07,16.6222222222222
112,1987,2,12907,12.87,2.286,0.38,1.87,1.07,16.6222222222222
113,1987,2,64305,13.13,1.939,0.38,1.87,1.07,16.6222222222222
114,1987,2,0,12.97,2.279,0.38,1.87,1.07,16.6222222222222
115,1987,2,2032,12.66,2.803,0.38,1.87,1.07,16.6222222222222
116,1987,2,142573,12.3,3.138,0.38,1.87,1.07,16.6222222222222
117,1987,2,86677,12.29,3.06,0.38,1.87,1.07,16.6222222222222
118,1987,2,12849,12.5,2.822,0.38,1.87,1.07,16.6222222222222
119,1987,2,232160,13.43,2.954,0.38,1.87,1.07,16.6222222222222
120,1987,2,127834,13.43,2.969,0.38,1.87,1.07,16.6222222222222
121,1987,2,64207,13.74,2.94,0.38,1.87,1.07,16.6222222222222
122,1987,2,1095,13.61,1.877,0.38,1.87,1.07,16.6222222222222
123,1987,2,0,13.98,2.276,0.38,1.87,1.07,16.6222222222222
124,1987,2,54307,13.77,2.284,0.38,1.87,1.07,16.6222222222222
125,1987,2,0,13.87,1.759,0.38,1.87,1.07,16.6222222222222
126,1987,2,9917,14.05,2.429,0.38,1.87,1.07,16.6222222222222
127,1987,2,177565,14.05,2.215,0.38,1.87,1.07,16.6222222222222
128,1987,2,18799,14.62,2.168,0.38,1.87,1.07,16.6222222222222
129,1987,2,4007,14.45,2.324,0.38,1.87,1.07,16.6222222222222
130,1987,2,90785,14.69,2.421,0.38,1.87,1.07,16.6222222222222
131,1987,2,64408,14.72,2.691,0.38,1.87,1.07,16.6222222222222
132,1987,2,2713,12.84,2.933,0.38,1.87,1.07,16.6222222222222
133,1987,2,31140,12.48,3.226,0.38,1.87,1.07,16.6222222222222
134,1987,2,12847,12.44,2.691,0.38,1.87,1.07,16.6222222222222
135,1987,2,6328,11.93,3.242,0.38,1.87,1.07,16.6222222222222
136,1987,2,0,11.89,3.08,0.38,1.87,1.07,16.6222222222222
137,1987,2,0,11.94,3.231,0.38,1.87,1.07,16.6222222222222
138,1987,2,0,11.9,3.949,0.38,1.87,1.07,16.6222222222222
139,1987,2,2020,11.66,2.672,0.38,1.87,1.07,16.6222222222222
140,1987,2,33807,11.66,2.406,0.38,1.87,1.07,16.6222222222222
141,1987,2,96622,11.89,2.76,0.38,1.87,1.07,16.6222222222222
142,1987,2,107497,11.89,2.573,0.38,1.87,1.07,16.6222222222222
143,1987,2,2597,11.88,2.739,0.38,1.87,1.07,16.6222222222222
144,1987,2,15802,11.88,2.432,0.38,1.87,1.07,16.6222222222222
145,1987,2,32521,11.94,2.495,0.38,1.87,1.07,16.6222222222222
146,1987,2,149598,12.53,2.476,0.38,1.87,1.07,16.6222222222222
147,1987,2,204171,12.53,2.55,0.38,1.87,1.07,16.6222222222222
148,1987,2,192747,12.53,3.008,0.38,1.87,1.07,16.6222222222222
149,1987,2,716,12.53,2.681,0.38,1.87,1.07,16.6222222222222
150,1987,2,5929,12.53,3.093,0.38,1.87,1.07,16.6222222222222
151,1987,2,370,12.53,2.758,0.38,1.87,1.07,16.6222222222222
152,1987,2,246,13.38,2.638,0.38,1.87,1.07,16.6222222222222
153,1987,2,2881,13.55,2.58,0.38,1.87,1.07,16.6222222222222
154,1987,2,19017,13.4,2.441,0.38,1.87,1.07,16.6222222222222
155,1987,2,332,13.4,2.671,0.38,1.87,1.07,16.6222222222222
156,1987,2,2220,13.44,3.175,0.38,1.87,1.07,16.6222222222222
157,1987,2,438,13.25,2.81,0.38,1.87,1.07,16.6222222222222
158,1987,2,353,12.93,3.153,0.38,1.87,1.07,16.6222222222222
159,1987,2,630,11.98,2.635,0.38,1.87,1.07,16.6222222222222
160,1987,2,2457,11.38,2.429,0.38,1.87,1.07,16.6222222222222
161,1987,2,0,11.38,3.351,0.38,1.87,1.07,16.6222222222222
162,1987,2,483,11.42,3.501,0.38,1.87,1.07,16.6222222222222
163,1987,2,9346,11.39,1.974,0.38,1.87,1.07,16.6222222222222
164,1987,2,140615,11.46,2.25,0.38,1.87,1.07,16.6222222222222
165,1987,2,130917,11.46,2.66,0.38,1.87,1.07,16.6222222222222
166,1987,2,134542,11.46,1.902,0.38,1.87,1.07,16.6222222222222
167,1987,2,155809,10.94,2.287,0.38,1.87,1.07,16.6222222222222
168,1987,2,192182,10.87,2.05,0.38,1.87,1.07,16.6222222222222
169,1987,2,567197,11.49,2.159,0.38,1.87,1.07,16.6222222222222
170,1987,2,583857,11.44,1.897,0.38,1.87,1.07,16.6222222222222
171,1987,2,542377,11.44,2.977,0.38,1.87,1.07,16.6222222222222
172,1987,2,655388,11.64,2.231,0.38,1.87,1.07,16.6222222222222
173,1987,2,43066,10.23,2.3,0.38,1.87,1.07,16.6222222222222
174,1987,2,149600,9.9,1.901,0.38,1.87,1.07,16.6222222222222
175,1987,2,228408,10.32,1.625,0.38,1.87,1.07,16.6222222222222
176,1987,2,71925,10.19,1.853,0.38,1.87,1.07,16.6222222222222
177,1987,2,18213,10.21,1.912,0.38,1.87,1.07,16.6222222222222
178,1987,2,229560,10.21,1.877,0.38,1.87,1.07,16.6222222222222
179,1987,2,409166,9.72,2.125,0.38,1.87,1.07,16.6222222222222
180,1987,2,160550,9.4,1.906,0.38,1.87,1.07,16.6222222222222
181,1987,2,296897,9.4,2.194,0.38,1.87,1.07,16.6222222222222
182,1987,2,319297,9.4,2.072,0.38,1.87,1.07,16.6222222222222
183,1987,2,0,9.46,2.251,0.38,1.87,1.07,16.6222222222222
184,1987,2,2385,9.37,2.447,0.38,1.87,1.07,16.6222222222222
185,1987,2,39666,9.15,2.542,0.38,1.87,1.07,16.6222222222222
186,1987,2,175045,9.15,2.069,0.38,1.87,1.07,16.6222222222222
187,1987,2,3992,9.07,2.614,0.38,1.87,1.07,16.6222222222222
188,1987,2,76554,9.63,2.53,0.38,1.87,1.07,16.6222222222222
189,1987,2,478949,9.55,2.888,0.38,1.87,1.07,16.6222222222222
190,1987,2,234695,9.57,2.152,0.38,1.87,1.07,16.6222222222222
191,1987,2,341139,9.55,2.487,0.38,1.87,1.07,16.6222222222222
192,1987,2,237430,9.54,2.27,0.38,1.87,1.07,16.6222222222222
193,1987,2,73972,9.67,2.444,0.38,1.87,1.07,16.6222222222222
194,1987,2,370796,9.59,2.293,0.38,1.87,1.07,16.6222222222222
195,1987,2,569137,9.58,2.696,0.38,1.87,1.07,16.6222222222222
196,1987,2,285346,9.58,2.595,0.38,1.87,1.07,16.6222222222222
197,1987,2,458173,9.41,2.369,0.38,1.87,1.07,16.6222222222222
198,1987,2,717729,9.45,2.416,0.38,1.87,1.07,16.6222222222222
199,1987,2,318814,9.49,2.679,0.38,1.87,1.07,16.6222222222222
200,1987,2,332620,9.67,2.675,0.38,1.87,1.07,16.6222222222222
201,1987,2,723151,9.82,2.33,0.38,1.87,1.07,16.6222222222222
202,1987,2,452188,9.94,2.425,0.38,1.87,1.07,16.6222222222222
203,1987,2,270296,9.82,1.956,0.38,1.87,1.07,16.6222222222222
204,1987,2,768678,9.82,2.128,0.38,1.87,1.07,16.6222222222222
205,1987,2,403596,9.82,2.208,0.38,1.87,1.07,16.6222222222222
206,1987,2,256688,9.82,2.388,0.38,1.87,1.07,16.6222222222222
207,1987,2,241096,10.13,2.162,0.38,1.87,1.07,16.6222222222222
208,1987,2,1208196,10.04,2.022,0.38,1.87,1.07,16.6222222222222
209,1987,2,1049002,10.3,1.766,0.38,1.87,1.07,16.6222222222222
210,1987,2,24571,10.59,2.095,0.38,1.87,1.07,16.6222222222222
211,1987,2,0,10.06,2.321,0.38,1.87,1.07,16.6222222222222
212,1987,2,3237,10.06,3.128,0.38,1.87,1.07,16.6222222222222
213,1987,2,18340,10.16,3.434,0.38,1.87,1.07,16.6222222222222
214,1987,2,47349,10.22,2.29,0.38,1.87,1.07,16.6222222222222
215,1987,2,0,10.22,3.017,0.38,1.87,1.07,16.6222222222222
216,1987,2,612,9.15,2.294,0.38,1.87,1.07,16.6222222222222
217,1987,2,0,9.19,2.119,0.38,1.87,1.07,16.6222222222222
218,1987,2,229206,9.93,2.015,0.38,1.87,1.07,16.6222222222222
219,1987,2,190835.5,10.68,2.565,0.38,1.87,1.07,16.6222222222222
220,1987,2,110250.5,10.68,1.757,0.38,1.87,1.07,16.6222222222222
221,1987,2,922,10.68,1.757,0.38,1.87,1.07,16.6222222222222
222,1987,2,373693,10.79,1.463,0.38,1.87,1.07,16.6222222222222
223,1987,2,84776,10.79,1.85,0.38,1.87,1.07,16.6222222222222
224,1987,2,45635,10.79,1.75,0.38,1.87,1.07,16.6222222222222
225,1987,2,0,7.51,2.817,0.38,1.87,1.07,16.6222222222222
226,1987,2,1720,7.62,2.455,0.38,1.87,1.07,16.6222222222222
227,1987,2,0,7.02,1.702,0.38,1.87,1.07,16.6222222222222
228,1987,2,0,7.21,1.75,0.38,1.87,1.07,16.6222222222222
229,1987,2,1350,7.36,1.716,0.38,1.87,1.07,16.6222222222222
230,1987,2,0,7.36,1.471,0.38,1.87,1.07,16.6222222222222
231,1987,2,1830,7.4,1.709,0.38,1.87,1.07,16.6222222222222
232,1987,2,12261,6.93,1.766,0.38,1.87,1.07,16.6222222222222
233,1987,2,0,6.86,2.105,0.38,1.87,1.07,16.6222222222222
234,1987,2,6130,6.81,2.078,0.38,1.87,1.07,16.6222222222222
235,1987,2,66458,6.81,2.102,0.38,1.87,1.07,16.6222222222222
236,1987,2,705889,6.56,2.079,0.38,1.87,1.07,16.6222222222222
237,1987,2,56756,6.44,2.371,0.38,1.87,1.07,16.6222222222222
238,1987,2,601988,6.41,2.656,0.38,1.87,1.07,16.6222222222222
239,1987,2,0,6.32,3.312,0.38,1.87,1.07,16.6222222222222
240,1987,2,5065,6.32,2.382,0.38,1.87,1.07,16.6222222222222
241,1987,2,8275,6.05,2.388,0.38,1.87,1.07,16.6222222222222
242,1987,2,0,5.78,3.228,0.38,1.87,1.07,16.6222222222222
243,1987,2,47717,5.68,1.298,0.38,1.87,1.07,16.6222222222222
244,1987,2,83883,5.63,1.29,0.38,1.87,1.07,16.6222222222222
245,1987,2,175569,5.69,1.098,0.38,1.87,1.07,16.6222222222222
246,1987,2,114647,5.57,1.025,0.38,1.87,1.07,16.6222222222222
247,1987,2,103039,5.46,1.106,0.38,1.87,1.07,16.6222222222222
248,1987,2,73788,5.3,1.375,0.38,1.87,1.07,16.6222222222222
249,1987,2,92068,5.35,1.355,0.38,1.87,1.07,16.6222222222222
250,1987,2,47465,5.02,1.167,0.38,1.87,1.07,16.6222222222222
251,1987,2,32460,4.85,1.454,0.38,1.87,1.07,16.6222222222222
252,1987,2,3632,4.5,1.846,0.38,1.87,1.07,16.6222222222222
253,1987,2,138466,4.5,1.656,0.38,1.87,1.07,16.6222222222222
254,1987,2,103648,4.46,1.545,0.38,1.87,1.07,16.6222222222222
255,1987,2,3829,4.46,1.486,0.38,1.87,1.07,16.6222222222222
256,1987,2,22400,4.14,0.865,0.38,1.87,1.07,16.6222222222222
257,1987,2,38085,4.15,0.989,0.38,1.87,1.07,16.6222222222222
258,1987,2,16606,4.04,1.135,0.38,1.87,1.07,16.6222222222222
259,1987,2,3509,4.06,1.049,0.38,1.87,1.07,16.6222222222222
260,1987,2,1475,3.9,1.465,0.38,1.87,1.07,16.6222222222222
261,1987,2,0,3.71,1.686,0.38,1.87,1.07,16.6222222222222
262,1987,2,9375,2.64,0.825,0.38,1.87,1.07,16.6222222222222
263,1987,2,1555,3.02,0.799,0.38,1.87,1.07,16.6222222222222
264,1987,2,2730,3.02,0.888,0.38,1.87,1.07,16.6222222222222
265,1987,2,41134,3.03,0.912,0.38,1.87,1.07,16.6222222222222
266,1987,2,62655,3.35,0.976,0.38,1.87,1.07,16.6222222222222
267,1987,2,39098,3.05,0.951,0.38,1.87,1.07,16.6222222222222
268,1987,2,23297,2.95,0.94,0.38,1.87,1.07,16.6222222222222
269,1987,2,56422,2.94,0.904,0.38,1.87,1.07,16.6222222222222
270,1987,2,1095,2.88,0.876,0.38,1.87,1.07,16.6222222222222
271,1987,2,770,3.03,0.813,0.38,1.87,1.07,16.6222222222222
272,1987,2,14481,2.12,1.084,0.38,1.87,1.07,16.6222222222222
273,1987,2,14602,2.21,1.173,0.38,1.87,1.07,16.6222222222222
274,1987,2,497331,2.23,1.239,0.38,1.87,1.07,16.6222222222222
275,1987,2,255444,2.19,1.102,0.38,1.87,1.07,16.6222222222222
276,1987,2,3338,2.17,1.149,0.38,1.87,1.07,16.6222222222222
277,1987,2,15882,2.28,0.96,0.38,1.87,1.07,16.6222222222222
278,1987,2,227131,2.44,0.99,0.38,1.87,1.07,16.6222222222222
279,1987,2,426615,2.24,1.142,0.38,1.87,1.07,16.6222222222222
280,1987,2,86335,2.24,1.085,0.38,1.87,1.07,16.6222222222222
281,1987,2,36856,2.2,1.258,0.38,1.87,1.07,16.6222222222222
282,1987,2,65783,2.2,1.083,0.38,1.87,1.07,16.6222222222222
283,1987,2,470082,2.19,1.004,0.38,1.87,1.07,16.6222222222222
284,1987,2,364853,2.39,0.917,0.38,1.87,1.07,16.6222222222222
285,1987,2,18296,2.25,0.854,0.38,1.87,1.07,16.6222222222222
286,1987,2,10425,2.25,0.646,0.38,1.87,1.07,16.6222222222222
287,1987,2,66831,2.16,0.767,0.38,1.87,1.07,16.6222222222222
288,1987,2,31371,2.06,0.76,0.38,1.87,1.07,16.6222222222222
289,1987,2,4711,1.77,0.893,0.38,1.87,1.07,16.6222222222222
290,1987,2,4971,1.66,0.968,0.38,1.87,1.07,16.6222222222222
291,1987,2,7412,1.64,0.992,0.38,1.87,1.07,16.6222222222222
292,1987,2,80959,1.58,1.015,0.38,1.87,1.07,16.6222222222222
293,1987,2,41714,1.55,0.915,0.38,1.87,1.07,16.6222222222222
294,1987,2,47825,1.49,0.489,0.38,1.87,1.07,16.6222222222222
295,1987,2,31631,1.52,0.757,0.38,1.87,1.07,16.6222222222222
296,1987,2,72838,1.6,0.98,0.38,1.87,1.07,16.6222222222222
297,1987,2,200177,1.6,0.888,0.38,1.87,1.07,16.6222222222222
298,1987,2,0,1.57,1.12,0.38,1.87,1.07,16.6222222222222
299,1987,2,300439,1.34,1.034,0.38,1.87,1.07,16.6222222222222
300,1987,2,45785,1.29,1.024,0.38,1.87,1.07,16.6222222222222
301,1987,2,34512,1.29,1.011,0.38,1.87,1.07,16.6222222222222
302,1987,2,241714,0.44,1.073,0.38,1.87,1.07,16.6222222222222
303,1987,2,276040,0.44,1.167,0.38,1.87,1.07,16.6222222222222
304,1987,2,258143,0.33,1.286,0.38,1.87,1.07,16.6222222222222
305,1987,2,299453,0.33,1.352,0.38,1.87,1.07,16.6222222222222
306,1987,2,589263,0.33,1.226,0.38,1.87,1.07,16.6222222222222
307,1987,2,526093,0.33,0.996,0.38,1.87,1.07,16.6222222222222
308,1987,2,1209670,0.31,1.175,0.38,1.87,1.07,16.6222222222222
309,1987,2,131612,0.36,1.078,0.38,1.87,1.07,16.6222222222222
310,1987,2,299926,0.36,1.094,0.38,1.87,1.07,16.6222222222222
311,1987,2,171979,0.36,0.984,0.38,1.87,1.07,16.6222222222222
312,1987,2,67173,0.47,1.002,0.38,1.87,1.07,16.6222222222222
313,1987,2,233768,0.52,1.025,0.38,1.87,1.07,16.6222222222222
314,1987,2,195999,0.52,1.01,0.38,1.87,1.07,16.6222222222222
315,1987,2,178896,0.53,1.067,0.38,1.87,1.07,16.6222222222222
316,1987,2,240353,0.54,0.638,0.38,1.87,1.07,16.6222222222222
317,1987,2,33033,0.65,0.578,0.38,1.87,1.07,16.6222222222222
318,1987,2,153420,0.7,0.548,0.38,1.87,1.07,16.6222222222222
319,1987,2,96367,0.71,0.589,0.38,1.87,1.07,16.6222222222222
320,1987,2,93256,0.71,0.564,0.38,1.87,1.07,16.6222222222222
321,1987,2,174505,0.68,0.72,0.38,1.87,1.07,16.6222222222222
322,1987,2,218625,0.26,1.451,0.38,1.87,1.07,16.6222222222222
323,1987,2,146665,0.23,1.359,0.38,1.87,1.07,16.6222222222222
324,1987,2,301167,0.22,1.544,0.38,1.87,1.07,16.6222222222222
325,1987,2,660661,0.27,1.651,0.38,1.87,1.07,16.6222222222222
326,1987,2,156907,0.22,1.231,0.38,1.87,1.07,16.6222222222222
327,1987,2,54017,0.22,1.451,0.38,1.87,1.07,16.6222222222222
328,1987,2,5230,0.21,1.518,0.38,1.87,1.07,16.6222222222222
329,1987,2,36506,0.21,0.972,0.38,1.87,1.07,16.6222222222222
330,1987,2,59551,0.19,1.307,0.38,1.87,1.07,16.6222222222222
331,1987,2,68239,0.19,0.912,0.38,1.87,1.07,16.6222222222222
332,1987,2,52095,0.19,0.586,0.38,1.87,1.07,16.6222222222222
333,1987,2,80115,0.19,0.808,0.38,1.87,1.07,16.6222222222222
334,1987,2,20955,0.21,0.861,0.38,1.87,1.07,16.6222222222222
335,1987,2,204898,0.18,1.027,0.38,1.87,1.07,16.6222222222222
336,1987,2,98697,0.21,1.077,0.38,1.87,1.07,16.6222222222222
337,1987,2,133014,0.21,1.237,0.38,1.87,1.07,16.6222222222222
338,1987,2,160014,0.21,1.263,0.38,1.87,1.07,16.6222222222222
339,1987,2,77218,0.22,1.279,0.38,1.87,1.07,16.6222222222222
340,1987,2,24675,0.21,1.256,0.38,1.87,1.07,16.6222222222222
341,1987,2,195924,0.21,1.243,0.38,1.87,1.07,16.6222222222222
342,1987,2,247101,0.22,1.123,0.38,1.87,1.07,16.6222222222222
343,1987,2,88492,0.22,1.135,0.38,1.87,1.07,16.6222222222222
344,1987,2,349936,0.2,1.445,0.38,1.87,1.07,16.6222222222222
345,1987,2,6185,0.11,0.785,0.38,1.87,1.07,16.6222222222222
346,1987,2,16770,0.1,0.841,0.38,1.87,1.07,16.6222222222222
347,1987,2,16240,0.1,1.02,0.38,1.87,1.07,16.6222222222222
348,1987,2,6765,0.1,0.92,0.38,1.87,1.07,16.6222222222222
349,1987,2,42501,0.1,0.928,0.38,1.87,1.07,16.6222222222222
350,1987,2,47510,0.1,1.07,0.38,1.87,1.07,16.6222222222222
351,1987,2,6349,0.1,1.247,0.38,1.87,1.07,16.6222222222222
352,1987,2,26698,0.12,1.248,0.38,1.87,1.07,16.6222222222222
353,1987,2,31957,0.09,2.352,0.38,1.87,1.07,16.6222222222222
354,1987,2,237325,0.09,1.752,0.38,1.87,1.07,16.6222222222222
355,1987,2,255783,0.09,1.945,0.38,1.87,1.07,16.6222222222222
356,1987,2,93383,0.09,2.345,0.38,1.87,1.07,16.6222222222222
357,1987,2,67898,0.18,1.8,0.38,1.87,1.07,16.6222222222222
358,1987,2,842520,0.17,1.882,0.38,1.87,1.07,16.6222222222222
359,1987,2,713063,0.18,1.731,0.38,1.87,1.07,16.6222222222222
360,1987,2,516692,0.17,1.954,0.38,1.87,1.07,16.6222222222222
361,1987,2,589034,0.19,2.009,0.38,1.87,1.07,16.6222222222222
1,1987,3,1046,4.07,1.655,0.31,1.53,1.62,17.9928571428571
2,1987,3,15745,4.25,2.169,0.31,1.53,1.62,17.9928571428571
3,1987,3,140922,4.12,1.667,0.31,1.53,1.62,17.9928571428571
4,1987,3,66207,4.15,1.603,0.31,1.53,1.62,17.9928571428571
5,1987,3,29764,4.47,1.595,0.31,1.53,1.62,17.9928571428571
6,1987,3,772161,4.65,1.544,0.31,1.53,1.62,17.9928571428571
7,1987,3,322384,4.62,1.306,0.31,1.53,1.62,17.9928571428571
8,1987,3,418975,4.59,1.352,0.31,1.53,1.62,17.9928571428571
9,1987,3,85432,4.55,1.282,0.31,1.53,1.62,17.9928571428571
10,1987,3,205519,4.6,1.173,0.31,1.53,1.62,17.9928571428571
11,1987,3,79883,4.56,1.021,0.31,1.53,1.62,17.9928571428571
12,1987,3,71330,4.53,1.148,0.31,1.53,1.62,17.9928571428571
13,1987,3,116655,4.87,1.059,0.31,1.53,1.62,17.9928571428571
14,1987,3,323049,4.78,1.203,0.31,1.53,1.62,17.9928571428571
15,1987,3,266217,4.7,0.879,0.31,1.53,1.62,17.9928571428571
16,1987,3,66812,4.61,1.095,0.31,1.53,1.62,17.9928571428571
17,1987,3,422462,4.61,0.954,0.31,1.53,1.62,17.9928571428571
18,1987,3,109505,4.68,0.861,0.31,1.53,1.62,17.9928571428571
19,1987,3,156525,4.7,0.809,0.31,1.53,1.62,17.9928571428571
20,1987,3,77105,4.2,0.815,0.31,1.53,1.62,17.9928571428571
21,1987,3,72904,4.27,0.832,0.31,1.53,1.62,17.9928571428571
22,1987,3,13933,4.83,0.612,0.31,1.53,1.62,17.9928571428571
23,1987,3,35498,4.57,0.96,0.31,1.53,1.62,17.9928571428571
24,1987,3,97004,4.57,0.908,0.31,1.53,1.62,17.9928571428571
25,1987,3,135931,4.57,1.54,0.31,1.53,1.62,17.9928571428571
26,1987,3,186796,4.84,1.349,0.31,1.53,1.62,17.9928571428571
27,1987,3,699758,4.84,1.823,0.31,1.53,1.62,17.9928571428571
28,1987,3,594600,4.97,2.369,0.31,1.53,1.62,17.9928571428571
29,1987,3,297930,4.69,2.757,0.31,1.53,1.62,17.9928571428571
30,1987,3,309412,4.67,2.294,0.31,1.53,1.62,17.9928571428571
31,1987,3,1067699,4.82,2.846,0.31,1.53,1.62,17.9928571428571
32,1987,3,112834,4.83,2.888,0.31,1.53,1.62,17.9928571428571
33,1987,3,325587,4.7,2.929,0.31,1.53,1.62,17.9928571428571
34,1987,3,694978,4.74,2.765,0.31,1.53,1.62,17.9928571428571
35,1987,3,1332411,4.74,2.338,0.31,1.53,1.62,17.9928571428571
36,1987,3,1881431,5.99,1.509,0.31,1.53,1.62,17.9928571428571
37,1987,3,1586858,5.99,2.161,0.31,1.53,1.62,17.9928571428571
38,1987,3,1647440,5.99,1.687,0.31,1.53,1.62,17.9928571428571
39,1987,3,1288755,6.34,1.074,0.31,1.53,1.62,17.9928571428571
40,1987,3,782498,7.13,1.098,0.31,1.53,1.62,17.9928571428571
41,1987,3,1134388,7.3,1.513,0.31,1.53,1.62,17.9928571428571
42,1987,3,1825209,7.3,1.435,0.31,1.53,1.62,17.9928571428571
43,1987,3,1545738,7.3,1.862,0.31,1.53,1.62,17.9928571428571
44,1987,3,103317,7.3,1.278,0.31,1.53,1.62,17.9928571428571
45,1987,3,126551,7.89,1.207,0.31,1.53,1.62,17.9928571428571
46,1987,3,346312,7.87,1.767,0.31,1.53,1.62,17.9928571428571
47,1987,3,229740,6.82,2.595,0.31,1.53,1.62,17.9928571428571
48,1987,3,1535733,6.82,2.475,0.31,1.53,1.62,17.9928571428571
49,1987,3,1212414,6.77,1.575,0.31,1.53,1.62,17.9928571428571
50,1987,3,740823,7.86,1.524,0.31,1.53,1.62,17.9928571428571
51,1987,3,454107,7.86,2.629,0.31,1.53,1.62,17.9928571428571
52,1987,3,459501,7.72,2.613,0.31,1.53,1.62,17.9928571428571
